timestamp,underlyer,tri,spot,carry,active,version
2000-11-07 19:00:00,JPY,-9.520578882355622,-3.988352278851636,-6.150927467413112,True,v2
2000-11-08 19:00:00,JPY,-9.849589495702858,-4.252529390735361,-6.122761535249879,True,v2
2000-11-09 19:00:00,JPY,-9.55653470313706,-3.957101706644261,-5.968778231696774,True,v2
2000-11-10 19:00:00,JPY,-10.02243538651851,-4.411323891187337,-5.961738447957146,True,v2
2000-11-13 19:00:00,JPY,-9.894321264999391,-4.269827138537805,-5.9145052785584085,True,v2
2000-11-14 19:00:00,JPY,-10.130250676494853,-4.485614692514102,-6.150340440880768,True,v2
2000-11-15 19:00:00,JPY,-10.661455615628029,-4.962206650171183,-6.2941287580184735,True,v2
2000-11-16 19:00:00,JPY,-11.065826905026697,-5.3508632885945335,-6.167381180991924,True,v2
2000-11-17 19:00:00,JPY,-11.040075598225172,-5.308386965643792,-6.129549861080932,True,v2
2000-11-20 19:00:00,JPY,-11.387501291298747,-5.640092013329311,-6.149817051717719,True,v2
2000-11-21 19:00:00,JPY,-12.326447339400914,-6.519473356795274,-6.131191058328795,True,v2
2000-11-22 19:00:00,JPY,-11.930138097477325,-6.098073661499684,-6.164250206610404,True,v2
2000-11-23 19:00:00,JPY,-12.316269486146766,-6.489226593993494,-6.171625186678966,True,v2
2000-11-24 19:00:00,JPY,-13.303051208185579,-7.477539474487109,-6.137089053237901,True,v2
2000-11-27 19:00:00,JPY,-13.545609785077247,-7.726280961013622,-6.154616053136692,True,v2
2000-11-28 19:00:00,JPY,-12.943453422956196,-7.1129893082888636,-5.939423380981452,True,v2
2000-11-29 19:00:00,JPY,-12.259873323364829,-6.387675821428535,-6.178317560837172,True,v2
2000-11-30 19:00:00,JPY,-13.126429022482327,-7.205054622697874,-6.092512994829917,True,v2
2000-12-01 19:00:00,JPY,-13.460332982612712,-7.552772779335321,-5.983356102240123,True,v2
2000-12-04 19:00:00,JPY,-13.199341701869301,-7.266296212294768,-6.006376014237844,True,v2
2000-12-05 19:00:00,JPY,-13.128685853653991,-7.177437044914332,-5.999938175319244,True,v2
2000-12-06 19:00:00,JPY,-13.317364839827462,-7.3612294783352885,-5.877263154457637,True,v2
2000-12-07 19:00:00,JPY,-12.901645032712707,-6.868702382453323,-5.873836045047938,True,v2
2000-12-08 19:00:00,JPY,-13.359774316233413,-7.341524269442487,-5.815592676867709,True,v2
2000-12-11 19:00:00,JPY,-13.202896401532314,-7.164704190743798,-5.806248358120456,True,v2
2000-12-12 19:00:00,JPY,-13.489494592547416,-7.442445169872114,-5.8136101768872095,True,v2
2000-12-13 19:00:00,JPY,-14.76288672539637,-8.72940467168261,-5.930065227822183,True,v2
2000-12-14 19:00:00,JPY,-14.791125676684416,-8.712266324631091,-5.670224460873783,True,v2
2000-12-15 19:00:00,JPY,-14.824429789082629,-8.757346906170579,-5.537297598191913,True,v2
